title,regions,severity,time,expires,description,uri,latitude,longitude
High Wind Warning,['East Puget Sound Lowlands'],warning,1579122000,1579154400,"...HIGH WIND WARNING IN EFFECT FROM 1 PM THIS AFTERNOON TO 10 PM PST THIS EVENING... * WHAT...East to southeast winds 30 to 40 mph with gusts of 55 to 60 mph expected. * WHERE...East Puget Sound Lowlands. * WHEN...From 1 PM this afternoon to 10 PM PST this evening. * IMPACTS...Damaging winds combined with the heavy wet snow will blow down trees and power lines. Power outages are likely. Travel will be difficult, especially for high profile vehicles.
",https://alerts.weather.gov/cap/wwacapget.php?x=WA125F34AF8458.HighWindWarning.125F34BDFF60WA.SEWNPWSEW.08f84a158c0ca7b009f1581be3e39c7b,47.6926,-121.9152
Winter Weather Advisory,['West Slopes North Central Cascades and Passes'],advisory,1579122000,1579183200,"...WINTER WEATHER ADVISORY REMAINS IN EFFECT FROM 1 PM THIS AFTERNOON TO 6 AM PST THURSDAY... * WHAT...Snow expected. Total snow accumulations of up to 6 inches. Winds gusting as high as 45 mph. * WHERE...Cascade mountains and valleys of Snohomish and King Counties, including Darrington, Index, Skykomish, Stevens Pass, and Snoqualmie Pass. * WHEN...From 1 PM this afternoon to 6 AM PST Thursday. * IMPACTS...Plan on slippery road conditions. Combination of heavy, wet snow and gusty winds could bring down trees and power lines.
",https://alerts.weather.gov/cap/wwacapget.php?x=WA125F34AFDE94.WinterWeatherAdvisory.125F34BF37E0WA.SEWWSWSEW.c75604076bb1704e867b5c3464b8e430,47.6926,-121.9152
Winter Storm Warning,['Okanogan Valley'],warning,1579122000,1579197600,"...ANOTHER WINTER STORM TO BRING HEAVY SNOW TO THE NORTHERN VALLEYS AND MOUNTAINS LATE TODAY INTO THURSDAY MORNING... .Cold wind chills as low as 15 degrees below zero will continue down the Okanogan Valley this morning. A strong storm arrives today with snow beginning early afternoon in the Cascades before spreading east into the late afternoon and evening. ...WIND CHILL ADVISORY REMAINS IN EFFECT UNTIL 10 AM PST THIS MORNING... ...WINTER STORM WARNING IN EFFECT FROM 1 PM THIS AFTERNOON TO 10 AM PST THURSDAY... * WHAT...For the Winter Storm Warning, heavy snow expected. Total snow accumulations of 4 to 6 inches. For the Wind Chill Advisory, very cold wind chills. Wind chills as low as 20 below zero. * WHERE...Omak, Okanogan, Brewster, Bridgeport, Oroville, Nespelem, and Disautel Pass. * WHEN...For the Winter Storm Warning, from 1 PM this afternoon to 10 AM PST Thursday. For the Wind Chill Advisory, until 10 AM PST this morning. * IMPACTS...Travel could be very difficult. The hazardous conditions could impact the evening commute. The cold wind chills could cause frostbite on exposed skin in as little as 30 minutes.
",https://alerts.weather.gov/cap/wwacapget.php?x=WA125F34AF6770.WinterStormWarning.125F34BFD420WA.OTXWSWOTX.7bccf0fe9556a56621ec3a83b06828b5,48.0063,-119.6737
Wind Chill Advisory,['Okanogan Valley'],advisory,1579084560,1579111200,"...ANOTHER WINTER STORM TO BRING HEAVY SNOW TO THE NORTHERN VALLEYS AND MOUNTAINS LATE TODAY INTO THURSDAY MORNING... .Cold wind chills as low as 15 degrees below zero will continue down the Okanogan Valley this morning. A strong storm arrives today with snow beginning early afternoon in the Cascades before spreading east into the late afternoon and evening. ...WIND CHILL ADVISORY REMAINS IN EFFECT UNTIL 10 AM PST THIS MORNING... ...WINTER STORM WARNING IN EFFECT FROM 1 PM THIS AFTERNOON TO 10 AM PST THURSDAY... * WHAT...For the Winter Storm Warning, heavy snow expected. Total snow accumulations of 4 to 6 inches. For the Wind Chill Advisory, very cold wind chills. Wind chills as low as 20 below zero. * WHERE...Omak, Okanogan, Brewster, Bridgeport, Oroville, Nespelem, and Disautel Pass. * WHEN...For the Winter Storm Warning, from 1 PM this afternoon to 10 AM PST Thursday. For the Wind Chill Advisory, until 10 AM PST this morning. * IMPACTS...Travel could be very difficult. The hazardous conditions could impact the evening commute. The cold wind chills could cause frostbite on exposed skin in as little as 30 minutes.
",https://alerts.weather.gov/cap/wwacapget.php?x=WA125F34AF6770.WindChillAdvisory.125F34B091E0WA.OTXWSWOTX.4185018a0f1e12d32634f1f436ab9837,48.0063,-119.6737
Winter Weather Advisory,"['Waterville Plateau', 'Wenatchee Area']",advisory,1579111200,1579154400,"...ANOTHER WINTER STORM TO BRING HEAVY SNOW TO THE NORTHERN VALLEYS AND MOUNTAINS LATE TODAY INTO THURSDAY MORNING... .Cold wind chills as low as 15 degrees below zero will continue down the Okanogan Valley this morning. A strong storm arrives today with snow beginning early afternoon in the Cascades before spreading east into the late afternoon and evening. ...WINTER WEATHER ADVISORY IN EFFECT FROM 10 AM THIS MORNING TO 10 PM PST THIS EVENING... * WHAT...Snow expected. Total snow accumulations of 2 to 4 inches. * WHERE...Wenatchee, Chelan, Entiat, Cashmere, Number 1 Canyon, Number 2 Canyon, Pangborn Airport, Waterville, Mansfield, and Badger Mountain Road. * WHEN...From 10 AM this morning to 10 PM PST this evening. * IMPACTS...Travel could be difficult. The hazardous conditions could impact the evening commute.
",https://alerts.weather.gov/cap/wwacapget.php?x=WA125F34AF6770.WinterWeatherAdvisory.125F34BDFF60WA.OTXWSWOTX.6f904109850fc33346b79f00c6ed23a3,48.0063,-119.6737
High Wind Warning,['East Puget Sound Lowlands'],warning,1579122000,1579154400,"...HIGH WIND WARNING IN EFFECT FROM 1 PM THIS AFTERNOON TO 10 PM PST THIS EVENING... * WHAT...East to southeast winds 30 to 40 mph with gusts of 55 to 60 mph expected. * WHERE...East Puget Sound Lowlands. * WHEN...From 1 PM this afternoon to 10 PM PST this evening. * IMPACTS...Damaging winds combined with the heavy wet snow will blow down trees and power lines. Power outages are likely. Travel will be difficult, especially for high profile vehicles.
",https://alerts.weather.gov/cap/wwacapget.php?x=WA125F34AF8458.HighWindWarning.125F34BDFF60WA.SEWNPWSEW.08f84a158c0ca7b009f1581be3e39c7b,47.8429,-122.2527
Wind Advisory,['Everett and Vicinity'],advisory,1579132800,1579165200,"...WIND ADVISORY IN EFFECT FROM 4 PM THIS AFTERNOON TO 1 AM PST THURSDAY... * WHAT...Southeast winds 25 to 35 mph with gusts up to 45 mph expected. * WHERE...Everett and Vicinity. * WHEN...From 4 PM this afternoon to 1 AM PST Thursday. * IMPACTS...Gusty winds could blow around unsecured objects. Tree limbs could be blown down and a few power outages may result.
",https://alerts.weather.gov/cap/wwacapget.php?x=WA125F34AF8458.WindAdvisory.125F34BE7490WA.SEWNPWSEW.dec3b2884ec8186b7afb653fa003d310,47.8429,-122.2527
High Wind Warning,['East Puget Sound Lowlands'],warning,1579122000,1579154400,"...HIGH WIND WARNING IN EFFECT FROM 1 PM THIS AFTERNOON TO 10 PM PST THIS EVENING... * WHAT...East to southeast winds 30 to 40 mph with gusts of 55 to 60 mph expected. * WHERE...East Puget Sound Lowlands. * WHEN...From 1 PM this afternoon to 10 PM PST this evening. * IMPACTS...Damaging winds combined with the heavy wet snow will blow down trees and power lines. Power outages are likely. Travel will be difficult, especially for high profile vehicles.
",https://alerts.weather.gov/cap/wwacapget.php?x=WA125F34AF8458.HighWindWarning.125F34BDFF60WA.SEWNPWSEW.08f84a158c0ca7b009f1581be3e39c7b,48.0532,-121.9812
Winter Weather Advisory,['West Slopes North Central Cascades and Passes'],advisory,1579122000,1579183200,"...WINTER WEATHER ADVISORY REMAINS IN EFFECT FROM 1 PM THIS AFTERNOON TO 6 AM PST THURSDAY... * WHAT...Snow expected. Total snow accumulations of up to 6 inches. Winds gusting as high as 45 mph. * WHERE...Cascade mountains and valleys of Snohomish and King Counties, including Darrington, Index, Skykomish, Stevens Pass, and Snoqualmie Pass. * WHEN...From 1 PM this afternoon to 6 AM PST Thursday. * IMPACTS...Plan on slippery road conditions. Combination of heavy, wet snow and gusty winds could bring down trees and power lines.
",https://alerts.weather.gov/cap/wwacapget.php?x=WA125F34AFDE94.WinterWeatherAdvisory.125F34BF37E0WA.SEWWSWSEW.c75604076bb1704e867b5c3464b8e430,48.0532,-121.9812
Winter Weather Advisory,['Greater Vancouver Area'],advisory,1579111200,1579176000,"...MORE SNOW EXPECTED IN THE OREGON COASTAL RANGES AND THE WASHINGTON AND OREGON CASCADES WEDNESDAY INTO THURSDAY... .A strong area of low pressure off the Pacific Northwest coast will spread moisture inland today. Relatively low snow levels are expected to result in moderate snow accumulations affecting much of Southwest Washington, the Columbia River Gorge, and the hills above 1000 to 1500 feet around Northwest Oregon midday today through early Thursday. ...WINTER WEATHER ADVISORY IN EFFECT FROM 10 AM THIS MORNING TO 4 AM PST THURSDAY... * WHAT...Snow expected. Total snow accumulations ranging from 1 inch or less in the lowlands, with 1 to 4 inches expected in the hills. Heaviest accumulations will occur in the hills above 800 feet. Winds gusting to 45 mph near the Gorge. * WHERE...Greater Vancouver Area, mainly above 500 feet. * WHEN...From 10 AM this morning to 4 AM PST Thursday. * IMPACTS...Plan on slippery road conditions. The hazardous conditions could impact the evening commute. Spotty light freezing rain is possible tonight.
",https://alerts.weather.gov/cap/wwacapget.php?x=WA125F34AFAE24.WinterWeatherAdvisory.125F34BEE9C0WA.PQRWSWPQR.47751e23eb1799f91a1d4b9a469a5296,45.7136,-122.6114
Winter Storm Warning,"['Eastern Strait of Juan de Fuca', 'North Coast', 'Western Strait of Juan De Fuca']",warning,1579095660,1579132800,"...WINTER STORM WARNING REMAINS IN EFFECT UNTIL 4 PM PST THIS AFTERNOON... * WHAT...Heavy snow has ended this morning. Next round arrives late this morning into the afternoon hours. Additional snow accumulations of 1 to 5 inches are expected with locally higher amounts possible. * WHERE...Eastern Strait of Juan de Fuca lowlands, including Port Angeles, Sequim, and Blyn, Western Strait of Juan de Fuca lowlands, including Sekiu, Clallam Bay, and Joyce and North coast, including Neah Bay, Forks, and Queets. * WHEN...Until 4 PM PST this afternoon. * IMPACTS...Travel, including the morning commute, could be very difficult given heavy snow that fell overnight.
",https://alerts.weather.gov/cap/wwacapget.php?x=WA125F34AFDE94.WinterStormWarning.125F34BD1500WA.SEWWSWSEW.5876378951093059506fadcd596fa07c,48.2637,-124.3012
High Wind Warning,['East Puget Sound Lowlands'],warning,1579122000,1579154400,"...HIGH WIND WARNING IN EFFECT FROM 1 PM THIS AFTERNOON TO 10 PM PST THIS EVENING... * WHAT...East to southeast winds 30 to 40 mph with gusts of 55 to 60 mph expected. * WHERE...East Puget Sound Lowlands. * WHEN...From 1 PM this afternoon to 10 PM PST this evening. * IMPACTS...Damaging winds combined with the heavy wet snow will blow down trees and power lines. Power outages are likely. Travel will be difficult, especially for high profile vehicles.
",https://alerts.weather.gov/cap/wwacapget.php?x=WA125F34AF8458.HighWindWarning.125F34BDFF60WA.SEWNPWSEW.08f84a158c0ca7b009f1581be3e39c7b,47.7922,-122.2734
Wind Advisory,['Everett and Vicinity'],advisory,1579132800,1579165200,"...WIND ADVISORY IN EFFECT FROM 4 PM THIS AFTERNOON TO 1 AM PST THURSDAY... * WHAT...Southeast winds 25 to 35 mph with gusts up to 45 mph expected. * WHERE...Everett and Vicinity. * WHEN...From 4 PM this afternoon to 1 AM PST Thursday. * IMPACTS...Gusty winds could blow around unsecured objects. Tree limbs could be blown down and a few power outages may result.
",https://alerts.weather.gov/cap/wwacapget.php?x=WA125F34AF8458.WindAdvisory.125F34BE7490WA.SEWNPWSEW.dec3b2884ec8186b7afb653fa003d310,47.7922,-122.2734
High Wind Warning,['East Puget Sound Lowlands'],warning,1579122000,1579154400,"...HIGH WIND WARNING IN EFFECT FROM 1 PM THIS AFTERNOON TO 10 PM PST THIS EVENING... * WHAT...East to southeast winds 30 to 40 mph with gusts of 55 to 60 mph expected. * WHERE...East Puget Sound Lowlands. * WHEN...From 1 PM this afternoon to 10 PM PST this evening. * IMPACTS...Damaging winds combined with the heavy wet snow will blow down trees and power lines. Power outages are likely. Travel will be difficult, especially for high profile vehicles.
",https://alerts.weather.gov/cap/wwacapget.php?x=WA125F34AF8458.HighWindWarning.125F34BDFF60WA.SEWNPWSEW.08f84a158c0ca7b009f1581be3e39c7b,47.5717,-121.9134
Winter Weather Advisory,['West Slopes North Central Cascades and Passes'],advisory,1579122000,1579183200,"...WINTER WEATHER ADVISORY REMAINS IN EFFECT FROM 1 PM THIS AFTERNOON TO 6 AM PST THURSDAY... * WHAT...Snow expected. Total snow accumulations of up to 6 inches. Winds gusting as high as 45 mph. * WHERE...Cascade mountains and valleys of Snohomish and King Counties, including Darrington, Index, Skykomish, Stevens Pass, and Snoqualmie Pass. * WHEN...From 1 PM this afternoon to 6 AM PST Thursday. * IMPACTS...Plan on slippery road conditions. Combination of heavy, wet snow and gusty winds could bring down trees and power lines.
",https://alerts.weather.gov/cap/wwacapget.php?x=WA125F34AFDE94.WinterWeatherAdvisory.125F34BF37E0WA.SEWWSWSEW.c75604076bb1704e867b5c3464b8e430,47.5717,-121.9134
Winter Weather Advisory,['West Slopes North Cascades and Passes'],advisory,1579095660,1579183200,"...WINTER WEATHER ADVISORY REMAINS IN EFFECT UNTIL 6 AM PST THURSDAY... * WHAT...A brief break in snow this morning before next round arrives this afternoon. Additional snow accumulations of 2 to 16 inches, heaviest above 1000 feet this afternoon into Thursday. Winds gusting as high as 45 mph. * WHERE...Cascade mountains and valleys of Whatcom and Skagit Counties, including Maple Falls, the Mount Baker Ski Area, Newhalem, Lyman, and Concrete. * WHEN...Until 6 AM PST Thursday. * IMPACTS...Plan on slippery road conditions.
",https://alerts.weather.gov/cap/wwacapget.php?x=WA125F34AFDE94.WinterWeatherAdvisory.125F34BF37E0WA.SEWWSWSEW.bbada5ffb092371842c4678e39c1d3f1,48.523,-122.0634
High Wind Warning,['East Puget Sound Lowlands'],warning,1579122000,1579154400,"...HIGH WIND WARNING IN EFFECT FROM 1 PM THIS AFTERNOON TO 10 PM PST THIS EVENING... * WHAT...East to southeast winds 30 to 40 mph with gusts of 55 to 60 mph expected. * WHERE...East Puget Sound Lowlands. * WHEN...From 1 PM this afternoon to 10 PM PST this evening. * IMPACTS...Damaging winds combined with the heavy wet snow will blow down trees and power lines. Power outages are likely. Travel will be difficult, especially for high profile vehicles.
",https://alerts.weather.gov/cap/wwacapget.php?x=WA125F34AF8458.HighWindWarning.125F34BDFF60WA.SEWNPWSEW.08f84a158c0ca7b009f1581be3e39c7b,47.3131,-122.4153
Winter Weather Advisory,['Greater Vancouver Area'],advisory,1579111200,1579176000,"...MORE SNOW EXPECTED IN THE OREGON COASTAL RANGES AND THE WASHINGTON AND OREGON CASCADES WEDNESDAY INTO THURSDAY... .A strong area of low pressure off the Pacific Northwest coast will spread moisture inland today. Relatively low snow levels are expected to result in moderate snow accumulations affecting much of Southwest Washington, the Columbia River Gorge, and the hills above 1000 to 1500 feet around Northwest Oregon midday today through early Thursday. ...WINTER WEATHER ADVISORY IN EFFECT FROM 10 AM THIS MORNING TO 4 AM PST THURSDAY... * WHAT...Snow expected. Total snow accumulations ranging from 1 inch or less in the lowlands, with 1 to 4 inches expected in the hills. Heaviest accumulations will occur in the hills above 800 feet. Winds gusting to 45 mph near the Gorge. * WHERE...Greater Vancouver Area, mainly above 500 feet. * WHEN...From 10 AM this morning to 4 AM PST Thursday. * IMPACTS...Plan on slippery road conditions. The hazardous conditions could impact the evening commute. Spotty light freezing rain is possible tonight.
",https://alerts.weather.gov/cap/wwacapget.php?x=WA125F34AFAE24.WinterWeatherAdvisory.125F34BEE9C0WA.PQRWSWPQR.47751e23eb1799f91a1d4b9a469a5296,45.786,-122.4721
Winter Weather Advisory,['South Washington Cascade Foothills'],advisory,1579111200,1579176000,"...MORE SNOW EXPECTED IN THE OREGON COASTAL RANGES AND THE WASHINGTON AND OREGON CASCADES WEDNESDAY INTO THURSDAY... .A strong area of low pressure off the Pacific Northwest coast will spread moisture inland today. Relatively low snow levels are expected to result in moderate snow accumulations affecting much of Southwest Washington, the Columbia River Gorge, and the hills above 1000 to 1500 feet around Northwest Oregon midday today through early Thursday. ...WINTER WEATHER ADVISORY IN EFFECT FROM 10 AM THIS MORNING TO 4 AM PST THURSDAY... * WHAT...Snow expected. Total snow accumulations of 3 to 6 inches. Winds gusting as high as 40 mph. * WHERE...South Washington Cascade Foothills. * WHEN...From 10 AM this morning to 4 AM PST Thursday. * IMPACTS...Travel could be very difficult. * ADDITIONAL DETAILS...A few pockets of freezing rain are possible in the valleys tonight.
",https://alerts.weather.gov/cap/wwacapget.php?x=WA125F34AFAE24.WinterWeatherAdvisory.125F34BEE9C0WA.PQRWSWPQR.e4a793c93c02102427ac863b77610af2,45.786,-122.4721
